source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O
pseudo_negative,C10H16O_001,C10H16O,True,True,-0.46355205334958915,0.6290452700872959,0.3956979518191991,0,8,1,2,0
pseudo_negative,C10H16O_002,C10H16O,True,True,-0.45909104144903146,0.6318577170386849,0.39924417458133876,0,9,0,1,1
pseudo_negative,C10H16O_003,C10H16O,True,True,-0.4724305863023817,0.6234849910141028,0.3887335340198559,1,9,1,0,0
pseudo_negative,C10H16_001,C10H16,True,True,-0.4191875897056572,0.6575808283029652,0.43241254575161375,0,8,0,2,0
pseudo_negative,C10H16_002,C10H16,True,True,-0.4280661226584498,0.651768316720073,0.42480193868011734,1,9,0,0,0
pseudo_negative,C10H18O2_001,C10H18O2,True,True,-0.5257702610610315,0.5910998877446717,0.3493990772917635,0,9,2,1,0
pseudo_negative,C10H18O2_002,C10H18O2,True,True,-0.5213092491604738,0.5937426817633329,0.35253037214751437,0,10,1,0,1
pseudo_negative,C10H18O_001,C10H18O,True,True,-0.4814057974170996,0.6179141188661821,0.3818178582941702,0,9,1,1,0
pseudo_negative,C10H18O_002,C10H18O,True,True,-0.47694478551654185,0.6206767986961794,0.38523968843973766,0,10,0,0,1
pseudo_negative,C10H18_001,C10H18,True,True,-0.4370413337731677,0.645944731525813,0.4172445961859546,0,9,0,1,0
pseudo_negative,C10H20O2_001,C10H20O2,True,True,-0.5436240051285419,0.5806401918370048,0.3371430323765137,0,10,2,0,0
pseudo_negative,C10H20O_001,C10H20O,True,True,-0.49925954148461,0.606979936819465,0.3684246437013618,0,10,1,0,0
pseudo_negative,C10H20_001,C10H20,True,True,-0.45489507784067806,0.6345145390913357,0.4026087003182902,0,10,0,0,0
pseudo_negative,C10H6O2_001,C10H6O2,True,True,-0.4186043058076461,0.6579644964946166,0.43291727864741436,1,6,0,3,2
pseudo_negative,C10H8O2_001,C10H8O2,True,True,-0.44091906177571427,0.643444783743633,0.41402118972689067,1,6,1,3,1
pseudo_negative,C10H8O2_002,C10H8O2,True,True,-0.4364580498751565,0.6463216105897768,0.41773162431536304,1,7,0,2,2
pseudo_negative,C10H8O_001,C10H8O,True,True,-0.39655459813178234,0.6726335511634041,0.4524358941506917,1,6,0,3,1
pseudo_negative,C12H10O2_001,C12H10O2,True,True,-0.5095833213757817,0.60074584462048,0.36089556982877385,1,8,0,3,2
pseudo_negative,C12H12O2_001,C12H12O2,True,True,-0.5318980773438499,0.5874888115332733,0.34514310367677786,1,8,1,3,1
pseudo_negative,C12H12O2_002,C12H12O2,True,True,-0.5274370654432922,0.5901154605131512,0.34823625673664854,1,9,0,2,2
pseudo_negative,C12H12O_001,C12H12O,True,True,-0.48753361369991793,0.6141392323849166,0.3771669967543346,1,8,0,3,1
pseudo_negative,C12H14O2_001,C12H14O2,True,True,-0.5364122765580099,0.5848427469267616,0.34204103863284013,0,9,0,3,2
pseudo_negative,C12H14O2_002,C12H14O2,True,True,-0.5542128333119181,0.5745243296602764,0.33007820537159,1,8,2,3,0
pseudo_negative,C12H14O2_003,C12H14O2,True,True,-0.5497518214113603,0.5770930147395357,0.3330363476611659,1,9,1,2,1
pseudo_negative,C12H14O2_004,C12H14O2,True,True,-0.5452908095108026,0.5796731843507734,0.3360210006553657,1,10,0,1,2
pseudo_negative,C12H14O_001,C12H14O,True,True,-0.5098483696679861,0.6005866390598275,0.3607043110171795,1,8,1,3,0
pseudo_negative,C12H14O_002,C12H14O,True,True,-0.5053873577674284,0.6032718481256778,0.36393692274097084,1,9,0,2,1
pseudo_negative,C12H14_001,C12H14,True,True,-0.46548390602405415,0.6278312203600994,0.3941720412588517,1,8,0,3,0
pseudo_negative,C12H16O2_001,C12H16O2,True,True,-0.5587270325260781,0.5719366574111211,0.3271115400906061,0,9,1,3,1
pseudo_negative,C12H16O2_002,C12H16O2,True,True,-0.5542660206255204,0.5744937730672014,0.3300430952929891,0,10,0,2,2
pseudo_negative,C12H16O2_003,C12H16O2,True,True,-0.5720665773794285,0.5643579433956281,0.3184998882737429,1,9,2,2,0
pseudo_negative,C12H16O2_004,C12H16O2,True,True,-0.5676055654788708,0.5668811747954522,0.321354266337472,1,10,1,1,1
pseudo_negative,C12H16O2_005,C12H16O2,True,True,-0.563144553578313,0.5694156875048983,0.32423422517667605,1,11,0,0,2
pseudo_negative,C12H16O_001,C12H16O,True,True,-0.5143625688821463,0.5978815815037313,0.35746238550140286,0,9,0,3,1
pseudo_negative,C12H16O_002,C12H16O,True,True,-0.5277021137354965,0.5899590721442894,0.3480517068053509,1,9,1,2,0
pseudo_negative,C12H16O_003,C12H16O,True,True,-0.5232411018349388,0.5925967656026094,0.351170926602674,1,10,0,1,1
pseudo_negative,C12H16_001,C12H16,True,True,-0.48333765009156454,0.6167215521255781,0.38034547285618214,1,9,0,2,0
pseudo_negative,C12H18O2_001,C12H18O2,True,True,-0.5810417884941463,0.5593153746191016,0.312833688285306,0,9,2,3,0
pseudo_negative,C12H18O2_002,C12H18O2,True,True,-0.5765807765935886,0.5618160608097699,0.31563728618380704,0,10,1,2,1
pseudo_negative,C12H18O2_003,C12H18O2,True,True,-0.5721197646930308,0.5643279275109478,0.31846600976880163,0,11,0,1,2
pseudo_negative,C12H18O2_004,C12H18O2,True,True,-0.5899203214469388,0.5543714544901447,0.30732770955351857,1,10,2,1,0
pseudo_negative,C12H18O2_005,C12H18O2,True,True,-0.5854593095463811,0.5568500365274939,0.31008196318067127,1,11,1,0,1
pseudo_negative,C12H18O_001,C12H18O,True,True,-0.5366773248502144,0.5846877558964418,0.34185977189521716,0,9,1,3,0
pseudo_negative,C12H18O_002,C12H18O,True,True,-0.5322163129496567,0.5873018814209167,0.34492349992054844,0,10,0,2,1
pseudo_negative,C12H18O_003,C12H18O,True,True,-0.545555857803007,0.5795195633226194,0.33584292427363954,1,10,1,1,0
