stage,rank,A,E_ref,k,total_loss,positive_loss,separation_loss,regularization_loss,mean_positive_log_score,pseudo_log_score_statistic,score_gap
random,9999,32.99834629844143,249.0251203266556,296953.9692807127,0.11502000428594031,0.08114317129482633,0.0,0.03387683299111398,-0.08114317129482633,-0.234544409012007,0.15340123771718067
random,10000,13.053921010009496,442.92278391889164,626496.9141963532,0.11502848833009116,0.004175582210405004,0.09220617461502527,0.04169827515841721,-0.004175582210405004,-0.011969407595379736,0.0077938253849747325
random,10001,2.1954542060401114,94.39715634233106,417176.2432214442,0.11503037827319113,1.8248177699229008e-05,0.09996411645784405,0.040039042752108865,-1.8248177699229008e-05,-5.413171985518191e-05,3.5883542155952905e-05
random,10002,6.778628774686704,146.8726357489948,531610.1422314385,0.11503729701172455,2.4937109327734527e-05,0.09995203945939796,0.04004833030784836,-2.4937109327734527e-05,-7.289764992977903e-05,4.79605406020445e-05
random,10003,2.2467886058330233,79.14485404526107,404990.27177123824,0.11504249579655744,1.8319398043216333e-05,0.09996392542209108,0.04005123233194592,-1.8319398043216333e-05,-5.439397595214012e-05,3.607457790892379e-05
random,10004,7.476828176435667,588.2105978642301,550758.3122494889,0.11505484291366548,0.0007786233963939685,0.09854116539833162,0.040370345468522806,-0.0007786233963939685,-0.002237457998062351,0.0014588346016683826
random,10005,24.671118553896033,75.52827315830434,451154.8249623116,0.11506277226139885,2.0235095603562686e-05,0.09996054935660927,0.04007212514833835,-2.0235095603562686e-05,-5.968573899430689e-05,3.94506433907442e-05
random,10006,5.190747885065239,650.2526190573366,521614.290977449,0.11506278288124636,0.0002762107748161908,0.09947872439548863,0.04017752880981369,-0.0002762107748161908,-0.0007974863793275696,0.0005212756045113788
random,10007,6.161892772281624,123.2152891053278,93.65082022731355,0.11506679564981591,0.10843222669799733,0.0,0.006634568951818579,-0.10843222669799733,-0.31880443573438894,0.2103722090363916
random,10008,2.7009065538404022,763.8491160930103,457595.01277853805,0.11507748104986393,8.490536931197303e-05,0.09983727994709128,0.04011461572023351,-8.490536931197303e-05,-0.00024762542222070226,0.00016272005290872925
random,10009,1.2711611079524414,513.6132888609035,388793.4640638595,0.11508575296547677,3.482619507466523e-05,0.09993244089698664,0.04010159609766211,-3.482619507466523e-05,-0.0001023852980880369,6.755910301337167e-05
random,10010,2.617223942930636,57.08104128260209,388380.0658452755,0.11508647427963928,1.871559222265894e-05,0.09996310292741696,0.0400954314918539,-1.871559222265894e-05,-5.5612664805699114e-05,3.6897072583040174e-05
random,10011,4.851685026734335,302.9422657987266,540505.3868458892,0.11509359692467305,5.969449280882177e-05,0.09988678584548291,0.040118813047752055,-5.969449280882177e-05,-0.00017290864732592178,0.0001132141545171
random,10012,1.4601390858717918,67.41242963907496,346039.1810702366,0.11510298841993008,2.1054370339972022e-05,0.09995849779957588,0.04011306069990819,-2.1054370339972022e-05,-6.255657076409766e-05,4.150220042412564e-05
random,10013,58.42796593364345,62.587751906874814,357948.9780040153,0.11513951120628717,2.5002751875891915e-05,0.09995119411441279,0.04015111286860168,-2.5002751875891915e-05,-7.380863746310098e-05,4.8805885587209066e-05
random,10014,1.4224443524303985,882.898832743593,377105.8451437004,0.11514098599319152,4.913598029015269e-05,0.09990467835430263,0.0401633412471744,-4.913598029015269e-05,-0.00014445762598753827,9.532164569738558e-05
random,10015,36.394060388687414,119.60744278434841,463219.35883408325,0.11514694461706723,0.00010829847035378745,0.09979564491169135,0.04019191246294492,-0.00010829847035378745,-0.0003126535586624397,0.00020435508830865225
random,10016,8.155147628467807,311.72272098262147,566184.320322046,0.115153652947659,0.0001749331662529009,0.09967167729997099,0.040224961806427866,-0.0001749331662529009,-0.0005032558662819096,0.00032832270002900864
random,10017,24.09305911607739,93.39368295720179,476816.0459663022,0.11515679135533424,2.6397181365757144e-05,0.09994915058821759,0.040168531232805296,-2.6397181365757144e-05,-7.724659314817246e-05,5.084941178241532e-05
random,10018,7.561592553287458,242.2146291846653,561363.2276644338,0.11516668540005136,7.409979191036746e-05,0.09986016580096202,0.04019746125741948,-7.409979191036746e-05,-0.00021393399094835712,0.00013983419903798965
random,10019,7.158509909335918,600.016956190109,551933.3272395987,0.11517417032022831,0.0006829266856975112,0.09871952326662115,0.040451601184564936,-0.0006829266856975112,-0.0019634034190763685,0.0012804767333788572
random,10020,5.103663824171955,60.47599734931269,444325.60325084376,0.11517746558584943,1.6518558083086332e-05,0.09996745122996785,0.04018535860529046,-1.6518558083086332e-05,-4.9067328115243895e-05,3.254877003215756e-05
random,10021,1.3036140058989782,57.01139664508962,320288.2854041172,0.11518162553765103,2.2630709791954025e-05,0.09995537778539812,0.04019246148881048,-2.2630709791954025e-05,-6.725292439384214e-05,4.4622214601888113e-05
random,10022,60.719450630431794,172.710764124664,955914.1372994615,0.1151877518924905,0.02421976776159244,0.053751503446925405,0.05065435654570401,-0.02421976776159244,-0.07046826431466705,0.0462484965530746
random,10023,1.0752675552631972,391.7186626662948,376003.88068779296,0.11519075634882092,2.9471028934472903e-05,0.09994267253797914,0.040204280916402095,-2.9471028934472903e-05,-8.679849095533965e-05,5.7327462020866744e-05
random,10024,1.0062397398863927,281.2715075877995,368864.2739031375,0.11519861679961776,2.5922936402292353e-05,0.09994943922889882,0.040210614441541365,-2.5922936402292353e-05,-7.648370750347825e-05,5.0560771101185905e-05
random,10025,36.549958425914525,122.52238641574384,466729.48292283836,0.11520024158996975,0.000124963615276595,0.09976436653409876,0.04025200307411909,-0.000124963615276595,-0.00036059708117784644,0.00023563346590125146
random,10026,4.132754786456584,225.09593917513956,530370.4002872559,0.1152072080429614,3.183593934636219e-05,0.09993904507846733,0.04022108829476455,-3.183593934636219e-05,-9.27908608790357e-05,6.095492153267351e-05
random,10027,1.0003311828462873,251.10896427671406,367507.8083149302,0.11521005325828722,2.4980398491837694e-05,0.09995122848775731,0.040221651493977384,-2.4980398491837694e-05,-7.375191073453315e-05,4.8771512242695456e-05
random,10028,1.672537079443462,95.61455759097666,72.05596788596681,0.11522598857504224,0.10380213737586196,0.0,0.011423851199180284,-0.10380213737586196,-0.3080387840379792,0.20423664666211722
random,10029,8.327193478146521,186.70933661916698,221.9410062412486,0.1152321826931764,0.11270771913343487,0.0,0.002524463559741518,-0.11270771913343487,-0.32656583074814516,0.2138581116147103
random,10030,4.089157398246113,105.8022198245373,489369.53870709334,0.11523260800801263,1.7058301231514405e-05,0.09996661385256479,0.040240589317357515,-1.7058301231514405e-05,-5.0444448666723796e-05,3.3386147435209395e-05
random,10031,1.4690969720131173,101.5152427414611,383745.4273021978,0.11524550412793291,1.9701000467479557e-05,0.09996124515144028,0.04025486926388521,-1.9701000467479557e-05,-5.845584902720644e-05,3.875484855972688e-05
random,10032,2.095301702558005,878.3089468092069,260.96395065268104,0.11525001929664579,0.10984881094564825,0.0,0.005401208350997545,-0.10984881094564825,-0.3216442211686874,0.21179541022303916
random,10033,5.441292741089385,174.7785375853208,541039.1885118551,0.11525831709801979,2.725094982479612e-05,0.09994771837316284,0.04027027736832286,-2.725094982479612e-05,-7.95325766619666e-05,5.228162683717048e-05
random,10034,7.354413986605803,166.54845480717898,550790.3864266698,0.11526031555119054,3.149499406938733e-05,0.09993983442444054,0.040273944738790736,-3.149499406938733e-05,-9.166056962884855e-05,6.016557555946122e-05
random,10035,1.7987705624653667,63.5633459336355,368451.97207935725,0.11526128689237192,1.9758351565514337e-05,0.09996105069588598,0.04027074051889192,-1.9758351565514337e-05,-5.8707655679540216e-05,3.894930411402588e-05
random,10036,1.6335936920711478,788.0379147936908,405850.6916515453,0.11526469305563533,4.987518634389885e-05,0.09990350544026276,0.04028718878909436,-4.987518634389885e-05,-0.00014636974608113864,9.64945597372398e-05
random,10037,13.094299356355956,749.1997606032654,311661.7603940426,0.1152668994314821,0.08138695814496394,0.0,0.033879941286518174,-0.08138695814496394,-0.23308634170649187,0.15169938356152793
random,10038,2.4948539813973385,95.72907553843417,439835.8417530616,0.11526828402365673,1.748518590097783e-05,0.09996563551165424,0.04027657220401508,-1.748518590097783e-05,-5.184967424674298e-05,3.436448834576515e-05
random,10039,18.758238400551303,151.39280355260095,534054.9076181862,0.11527300667667931,8.48044415983082e-05,0.0998401492600093,0.04030809029007402,-8.48044415983082e-05,-0.000244655181589022,0.00015985073999071382
random,10040,16.35181689830431,115.92537514061547,521324.3597696779,0.11527493774831224,3.0244605252060917e-05,0.0999421155134323,0.040288106507985956,-3.0244605252060917e-05,-8.812909181977154e-05,5.788448656771062e-05
random,10041,24.152229456335558,102.07137465047789,489529.1316121413,0.11528476114070098,3.1783423534487745e-05,0.09993913538260606,0.04029862618021195,-3.1783423534487745e-05,-9.264804092843786e-05,6.086461739395011e-05
random,10042,2.572828624413619,182.30644428266322,483448.6530987552,0.11528540522636013,2.150737906589379e-05,0.09995826281223856,0.040295200738115315,-2.150737906589379e-05,-6.324456682733738e-05,4.173718776144359e-05
random,10043,21.020891236072668,59.274697882296834,442298.2012766077,0.11528560085845868,1.7285031444787612e-05,0.09996601208396003,0.04029380676404389,-1.7285031444787612e-05,-5.127294748476906e-05,3.398791603998145e-05
random,10044,2.449770006728806,419.71804034390334,484477.92473543895,0.11530311482566609,4.218598424404407e-05,0.09991905458038618,0.04032163790613241,-4.218598424404407e-05,-0.00012313140385787174,8.094541961382767e-05
random,10045,1.7529962597527953,214.92160622158318,444945.2521861029,0.11531785023052249,2.2629896413740494e-05,0.09995600134737334,0.04032821932357874,-2.2629896413740494e-05,-6.662854904040595e-05,4.399865262666546e-05
random,10046,39.93804372637776,190.69648870469214,612453.873720948,0.11532755114882486,0.0071055848692954384,0.08655357703879243,0.043306783500435084,-0.0071055848692954384,-0.020552007830503014,0.013446422961207575
random,10047,31.61254940119078,95.79694202245891,464847.97931330337,0.11533335776933154,3.473032948709591e-05,0.09993353379842458,0.040348477091026,-3.473032948709591e-05,-0.00010119653106251383,6.646620157541792e-05
random,10048,8.341892257565858,120.98449295171494,102.68543092433585,0.1153429334594412,0.10930482039554776,0.0,0.006038113063893444,-0.10930482039554776,-0.32057753900394326,0.2112727186083955
random,10049,1.0777967098522008,84.65096365489991,335209.6415346637,0.11536426027095256,2.1925301119675016e-05,0.09995680255895378,0.040374733050617555,-2.1925301119675016e-05,-6.512274216590035e-05,4.319744104622534e-05
random,10050,4.59664579122557,80.47327978083551,477030.5826032105,0.11536704803162628,1.6047476155164804e-05,0.09996845244641041,0.04037466122066331,-1.6047476155164804e-05,-4.759502974475883e-05,3.154755358959402e-05
random,10051,5.1941252981333355,120.99116507803052,520596.93303427706,0.11536999380194783,1.8326405367027763e-05,0.09996434657888417,0.04037840746241768,-1.8326405367027763e-05,-5.3979826482856274e-05,3.565342111582851e-05
random,10052,1.0893344734990995,217.04091829968002,382692.00555448805,0.11537867066525939,2.327367078396733e-05,0.09995452980980739,0.04038949963711988,-2.327367078396733e-05,-6.874386097658946e-05,4.547019019262213e-05
random,10053,2.3348126780343113,205.0403975270688,480880.9390438567,0.11538886850726204,2.2619405843578492e-05,0.0999561546759853,0.04039913309442949,-2.2619405843578492e-05,-6.646472985828235e-05,4.384532401470386e-05
random,10054,72.80496464760772,99.04987769999492,547.2884047298817,0.1153964688778145,0.10986409439378736,0.0,0.00553237448402715,-0.10986409439378736,-0.3175533660038984,0.20768927161011103
random,10055,36.89308162338121,50.1225099126577,387061.7441524778,0.11540133053886056,1.931609506163579e-05,0.09996197229461952,0.04041053522283428,-1.931609506163579e-05,-5.73438004421221e-05,3.802770538048631e-05
random,10056,70.66527579250261,56.22019799227103,334549.2298054174,0.11540426751530206,2.4791040315054816e-05,0.0999514370032243,0.04041589872256878,-2.4791040315054816e-05,-7.335403709076525e-05,4.856299677571043e-05
random,10057,10.980944769917116,276.6247737893908,581032.1171298051,0.11541811342658394,0.00026690030355760585,0.09950016025811588,0.040526092929439414,-0.00026690030355760585,-0.0007667400454417272,0.0004998397418841214
random,10058,3.741356222905668,56.2981765296895,426726.17599016847,0.11543458797100035,1.7063530047375256e-05,0.09996636295486813,0.040442752224801884,-1.7063530047375256e-05,-5.070057517924412e-05,3.363704513186886e-05
random,10059,17.62644066208418,116.76334992967406,525959.3812116827,0.11545069440901237,3.2490672135945793e-05,0.09993793226236128,0.04046475454010546,-3.2490672135945793e-05,-9.455840977467594e-05,6.206773763873014e-05
random,10060,8.325923466305712,195.76705043555359,569556.0404924315,0.1154520988284655,4.9643647192569216e-05,0.09990595904036118,0.04047298590100205,-4.9643647192569216e-05,-0.00014368460683139738,9.404095963882816e-05
random,10061,75.30524350802192,70.11921491104248,349662.382782924,0.11547785884418271,3.4217571954381725e-05,0.09993391577910192,0.04049320443790191,-3.4217571954381725e-05,-0.00010030179285246116,6.608422089807944e-05
random,10062,1.3816182358717803,61.436800037079614,70.66970645586129,0.11547844045669294,0.10202490416878203,0.0,0.013453536287910904,-0.10202490416878203,-0.3031737023075782,0.20114879813879616
random,10063,1.4809545101272574,606.8908863620235,150.35521321259918,0.11548135990897729,0.10774713912223002,0.0,0.0077342207867472715,-0.10774713912223002,-0.3163457974383645,0.20859865831613447
random,10064,68.47816476435281,70.76041598543152,362071.1826809727,0.11548733781135612,3.2229100941943856e-05,0.09993771196687709,0.04050182473525634,-3.2229100941943856e-05,-9.451713406485896e-05,6.22880331229151e-05
random,10065,1.6084951672292405,195.78966430500753,437509.88894411095,0.11549096728023975,2.140372640196298e-05,0.09995828290546077,0.04050085137474221,-2.140372640196298e-05,-6.312082094120406e-05,4.171709453924108e-05
random,10066,1.5991934712451708,136.20466949099804,421271.13071020425,0.115495832340755,1.9295412963025952e-05,0.09996218070955518,0.040504901395625605,-1.9295412963025952e-05,-5.711470340784917e-05,3.781929044482322e-05
random,10067,4.369789270936812,180.17274722949566,539263.3645638849,0.11550109724477767,2.4584627145008346e-05,0.09995268323447475,0.040512000191776594,-2.4584627145008346e-05,-7.190139267026534e-05,4.731676552525699e-05
random,10068,10.561755436793566,151.77619198610967,560326.1267962513,0.11550198241094822,3.606993511509536e-05,0.09993133377296178,0.04051741214611179,-3.606993511509536e-05,-0.00010473616215332883,6.866622703823348e-05
random,10069,22.39579508751151,186.91995671705573,549607.3648335396,0.1155148580345637,0.00040541084941701436,0.0992392856692077,0.040679982933240905,-0.00040541084941701436,-0.0011661251802093258,0.0007607143307923115
random,10070,2.5144168763584602,164.76500751473432,486084.5682277661,0.11552722868949236,1.985708659608513e-05,0.09996136572733165,0.040536347307397545,-1.985708659608513e-05,-5.849135926444471e-05,3.863427266835958e-05
random,10071,8.52290968784458,630.4841816966858,584867.6972458228,0.11553546066073025,0.0015801762831909772,0.09704476366424174,0.041171711629357975,-0.0015801762831909772,-0.004535412618949249,0.0029552363357582714
random,10072,27.261017084137094,109.03331952796674,496168.7295216278,0.1155376078146983,4.2986717018160033e-05,0.09991820759100123,0.040555965404429205,-4.2986717018160033e-05,-0.00012477912601693283,8.17924089987728e-05
random,10073,1.170076555779049,604.3974417664438,385686.49520686065,0.11553993099595192,3.5592916371026845e-05,0.09993086537771954,0.040556189046291234,-3.5592916371026845e-05,-0.0001047275386514892,6.913462228046237e-05
random,10074,2.937797044879363,122.42784076043827,485569.874165445,0.11555377951411076,1.750154563891402e-05,0.09996577359899647,0.040561947769224505,-1.750154563891402e-05,-5.172794664244237e-05,3.422640100352835e-05
random,10075,5.314440598269318,778.31101230425,532877.1595142268,0.11556426858480928,0.00038730074269120295,0.09926872494340361,0.040725424134565376,-0.00038730074269120295,-0.0011185757992876037,0.0007312750565964007
random,10076,32.32800802167504,89.60793226588835,465730.3313893548,0.11556777348394864,2.93541564149814e-05,0.09994358031239364,0.04058073409323842,-2.93541564149814e-05,-8.577384402134205e-05,5.6419687606360654e-05
random,10077,1.5533558063983877,288.2594821940105,442283.91905266943,0.11556952417447203,2.553774699981323e-05,0.09995046072158877,0.04058114088628064,-2.553774699981323e-05,-7.507702541104694e-05,4.953927841123371e-05
random,10078,13.110066287833437,61.765452986361154,476020.1610869501,0.11557646624103055,1.587211442200299e-05,0.0999687724187298,0.0405840148125612,-1.587211442200299e-05,-4.7099695692204315e-05,3.122758127020133e-05
random,10079,1.8315958040031315,136.03720393156226,77.73993292020147,0.1155785300292008,0.10554703271741787,0.0,0.010031497311782912,-0.10554703271741787,-0.31226100363205744,0.20671397091463956
random,10080,2.5511526898486503,63.177908832927805,414026.8778652318,0.11559630369613916,1.7629945812964647e-05,0.09996525131412096,0.04060473526473547,-1.7629945812964647e-05,-5.237863169201811e-05,3.474868587905346e-05
random,10081,4.773021663110967,503.83710612489796,552104.7096199219,0.11562199934833498,0.00013681678222641466,0.09974142740566891,0.04067911201185688,-0.00013681678222641466,-0.000395389376557514,0.00025857259433109935
random,10082,9.575648631055211,107.95860811346337,540638.6019642291,0.1156364287458907,1.920946941402785e-05,0.09996275831139932,0.04064515054292718,-1.920946941402785e-05,-5.6451158014714525e-05,3.7241688600686676e-05
random,10083,1.8808110624264285,366.25859601619726,468904.35251912667,0.11564513444181779,3.115703531543433e-05,0.09993986961399429,0.04065907519600664,-3.115703531543433e-05,-9.128742132114751e-05,6.013038600571318e-05
random,10084,12.09848920197835,188.39953894541736,401.4567345673456,0.1156462497113348,0.1145605937192537,0.0,0.0010856559920811033,-0.1145605937192537,-0.330375582616764,0.21581498889751027
random,10085,25.039782897444017,84.93801083973943,484544.2630365476,0.11565683306828717,2.2173415962529862e-05,0.09995705471807843,0.040666868613765804,-2.2173415962529862e-05,-6.51186978841005e-05,4.294528192157063e-05
random,10086,36.679160644054996,155.69151604046328,508826.0199623568,0.11567547832633815,0.0006859735327856162,0.09870816467137374,0.04095838129002223,-0.0006859735327856162,-0.0019778088614118877,0.0012918353286262715
random,10087,1.96990056469429,131.91338724074123,451863.19389920775,0.11567925999470563,1.827381352107446e-05,0.09996421161364324,0.04068782747095212,-1.827381352107446e-05,-5.406219987782912e-05,3.5788386356754664e-05
random,10088,87.92987971923321,122.52453816367908,416861.2764079555,0.11569524179723034,0.002868069107956649,0.09454014777771025,0.04192206185599102,-0.002868069107956649,-0.008327921330246403,0.005459852222289755
random,10089,6.583325487601181,273.3997025312429,377.21827071136624,0.11569724553977861,0.11456337214170542,0.0,0.0011338733980731893,-0.11456337214170542,-0.3308334337918413,0.2162700616501359
random,10090,8.923390501303812,71.02809585788518,499963.9908409194,0.11570177261395517,1.5393855885623032e-05,0.09996974435857875,0.040709070489135475,-1.5393855885623032e-05,-4.5649497306877986e-05,3.0255641421254954e-05
random,10091,27.35537526879956,98.28699397554607,494150.08575777,0.11571944682907168,3.1326997783021534e-05,0.09993999525874998,0.04073312338722616,-3.1326997783021534e-05,-9.133173903303796e-05,6.000474125001642e-05
random,10092,17.67841123462699,271.1520673375675,603977.3947906973,0.11572601709553781,0.0015194853474051737,0.09715520184619042,0.04134013036348982,-0.0015194853474051737,-0.004364283501214762,0.002844798153809588
random,10093,10.125571540408925,215.9982260966983,587820.4225297001,0.11573045123117973,8.83377344250347e-05,0.09983371512258439,0.040766827154816394,-8.83377344250347e-05,-0.0002546226118406559,0.00016628487741562122
random,10094,7.2193831729310105,549.4446548129552,579968.1707983084,0.11573855794375681,0.0005448980030281018,0.0989785319180565,0.040959761002186325,-0.0005448980030281018,-0.0015663660849716053,0.0010214680819435034
random,10095,51.39115329768525,98.33591273774576,432749.8301607919,0.11574025090985679,7.129236488286625e-05,0.09986484979592372,0.04077032119803114,-7.129236488286625e-05,-0.0002064425689591496,0.00013515020407628336
random,10096,3.6527727705431174,136.90928611070404,520540.6753200008,0.11574462097416896,1.8241865742125724e-05,0.09996449852443577,0.04075300521510001,-1.8241865742125724e-05,-5.3743341306360124e-05,3.55014755642344e-05
random,10097,32.11463900940748,158.94864600864352,523037.1375427322,0.11575083360202032,0.00048010352800866365,0.09909699829531449,0.0409479813525258,-0.00048010352800866365,-0.0013831052326941876,0.000903001704685524
random,10098,8.902074726629028,303.9990280119161,595998.8187657375,0.11576944792714464,0.00019543170223807493,0.0996335527484316,0.04084885166358288,-0.00019543170223807493,-0.0005618789538064823,0.0003664472515684074
random,10099,4.625049250929153,63.14819385429928,466270.04569506686,0.11577348576984342,1.577852912622546e-05,0.09996891357465902,0.04078102205972294,-1.577852912622546e-05,-4.686495446721146e-05,3.1086425340986004e-05
random,10100,6.285925889286815,237.63061547863745,581903.7641222236,0.11577826886127499,5.089238829293647e-05,0.09990355779314372,0.040799708128124265,-5.089238829293647e-05,-0.0001473345951492264,9.644220685628992e-05
random,10101,17.60000649189695,81.25435948420352,505949.8891952298,0.11578594487242799,1.7986124824116392e-05,0.09996493311809682,0.040794258909031274,-1.7986124824116392e-05,-5.305300672730637e-05,3.506688190318998e-05
random,10102,18.901523309043252,87.51896728151168,511370.1898016209,0.11581529257381398,1.979884510264335e-05,0.09996157117910988,0.04082431534437893,-1.979884510264335e-05,-5.822766599277198e-05,3.842882089012863e-05
random,10103,51.70379950864742,53.550252746446844,376105.8577039233,0.11582212612244874,2.0690624711049116e-05,0.09995934721773414,0.04083192508443709,-2.0690624711049116e-05,-6.134340697690763e-05,4.065278226585851e-05
random,10104,2.8887522921799498,271.3937863998569,527316.0647342433,0.11582424248253945,2.9686772839588773e-05,0.09994296821641543,0.0408373295473883,-2.9686772839588773e-05,-8.671855642415681e-05,5.703178358456804e-05
random,10105,7.024036048939194,86.75955836674088,523743.8971150702,0.11585682301168829,1.5562719993481543e-05,0.09996950427325342,0.04086413208675475,-1.5562719993481543e-05,-4.605844674006844e-05,3.0495726746586896e-05
random,10106,2.936409024445222,436.42570193818386,525412.2843174224,0.1158604580384856,4.992249927762885e-05,0.09990458986542558,0.0408820931401388,-4.992249927762885e-05,-0.00014533263385205894,9.541013457443009e-05
random,10107,2.824504500645849,107.00239624350623,484492.149116308,0.11588410556982534,1.6539135056242484e-05,0.09996756391852224,0.04089189349587742,-1.6539135056242484e-05,-4.8975216534002484e-05,3.2436081477760004e-05
random,10108,3.8179848712592186,462.1819769143762,549539.333345528,0.11588597108562392,7.628813502714916e-05,0.09985507721250103,0.04091837504122099,-7.628813502714916e-05,-0.0002212109225261194,0.00014492278749897024
random,10109,4.622514739988026,138.7578200796684,545579.8886943632,0.11589464796247126,1.8951095082364693e-05,0.09996324443531297,0.040903263540904164,-1.8951095082364693e-05,-5.570665976939482e-05,3.675556468703013e-05
random,10110,97.74834875312814,122.43771094474988,437761.92533364275,0.11590642120148148,0.004818240815139549,0.09080097217021739,0.04298745125867889,-0.004818240815139549,-0.014017268644922167,0.009199027829782618
random,10111,40.887171906383465,187.1853429128722,624407.0495200518,0.11590718568904954,0.006508666693688107,0.0876806566268743,0.043638026525205716,-0.006508666693688107,-0.018828010066813807,0.0123193433731257
random,10112,1.993520056135969,632.0747088311418,466838.98630445794,0.11590804377665986,4.764792372313089e-05,0.09990821868521939,0.040929231839022175,-4.764792372313089e-05,-0.0001394292385037426,9.178131478061171e-05
random,10113,1.9462290692638207,57.00110432167981,386270.0355368972,0.11590805684528463,1.8790354641738236e-05,0.09996295267301693,0.040917051985880186,-1.8790354641738236e-05,-5.583768162480978e-05,3.7047326983071546e-05
random,10114,1.4418196436922845,226.10294087119698,441558.0514039456,0.11591243808042477,2.1995435809159863e-05,0.09995716722848504,0.04092256722325183,-2.1995435809159863e-05,-6.482820732413416e-05,4.28327715149743e-05
random,10115,2.746289645313346,82.53271162020019,460227.25171772944,0.11592597417491055,1.631682664250709e-05,0.09996789018904963,0.04093373970648081,-1.631682664250709e-05,-4.842663759289205e-05,3.2109810950384956e-05
random,10116,14.433489215485304,320.82123800744387,7987.46312427564,0.11592860048837629,0.11147187673115193,0.0,0.004456723757224358,-0.11147187673115193,-0.3198288567686694,0.20835698003751746
random,10117,3.873745573130517,104.68801513955498,512542.5008977942,0.11593014288602342,1.6087492754242425e-05,0.09996849491921929,0.04093768420385471,-1.6087492754242425e-05,-4.759257353495383e-05,3.15050807807114e-05
random,10118,15.856359413186802,218.9738734625612,591534.2866855685,0.11593140919340328,0.0002944082260879268,0.0994483536401141,0.041050735737229775,-0.0002944082260879268,-0.0008460545859738253,0.0005516463598858985
random,10119,1.101340818124016,417.97834730006326,402357.4627148343,0.11593169069174533,2.8555800218870463e-05,0.09994448111778304,0.04094477405318918,-2.8555800218870463e-05,-8.407468243584214e-05,5.5518882216971676e-05
random,10120,9.202991480497493,217.58572514925308,596798.7376926204,0.11593170788907775,7.406524265541786e-05,0.09986038330525991,0.040962355167477406,-7.406524265541786e-05,-0.0002136819373955071,0.00013961669474008926
random,10121,92.12455938172567,56.99181307492526,319652.6182978725,0.11593757816100694,2.7489612256854333e-05,0.09994628606997652,0.040950373996267705,-2.7489612256854333e-05,-8.120354228034529e-05,5.371393002349096e-05
random,10122,21.37559658326147,333.69682813766366,894607.7398040901,0.11594339825454994,0.014335040021851306,0.07310544288175154,0.046779276071384976,-0.014335040021851306,-0.04122959714009977,0.026894557118248466
random,10123,15.110588984093244,440.9571619083593,763121.9887157459,0.11594893925125654,0.008548842311070642,0.08403468754330662,0.04437408128270593,-0.008548842311070642,-0.024514154767764026,0.015965312456693383
random,10124,53.7359743751273,96.32426518230885,433401.83084709314,0.11595436304604237,6.822178351001602e-05,0.0998706000801639,0.040983191202409446,-6.822178351001602e-05,-0.00019762170334612853,0.0001293999198361125
random,10125,1.4023211914838407,328.3097556751075,441975.8123856091,0.1159587190661526,2.6116366394126968e-05,0.09994932461750275,0.04097060923663141,-2.6116366394126968e-05,-7.679174889137977e-05,5.0675382497252796e-05
random,10126,2.284887373290395,106.8519221228518,73.6104004427662,0.11596120541878405,0.10590939536565885,0.0,0.0100518100531252,-0.10590939536565885,-0.313836903006204,0.20792750764054513
random,10127,2.5652941334865527,154.4734918357428,503672.35931460914,0.11599538730440499,1.8537112956808636e-05,0.09996388971214243,0.04100393290734136,-1.8537112956808636e-05,-5.464740081438475e-05,3.611028785757611e-05
random,10128,1.3916919390205125,167.8087201790838,430390.053330866,0.11599778028385235,1.982457271579876e-05,0.0999612215964545,0.04100703951379569,-1.982457271579876e-05,-5.8602976261303805e-05,3.8778403545505043e-05
random,10129,2.0349624136774893,52.85632631019358,385640.4094373922,0.11600111381747985,1.8793939811261844e-05,0.0999629426757207,0.04101011287087806,-1.8793939811261844e-05,-5.585126409056079e-05,3.705732427929895e-05
random,10130,16.167901584776036,98.53439650452184,538840.5944395079,0.11601777204773506,2.1053306080060474e-05,0.09995931249877113,0.041027234367576645,-2.1053306080060474e-05,-6.174080730893451e-05,4.068750122887404e-05
random,10131,2.116356210361339,263.1733379518921,500002.4553671758,0.11603885565846522,2.4856727716270917e-05,0.09995195469086525,0.04105003291260002,-2.4856727716270917e-05,-7.290203685102089e-05,4.8045309134749976e-05
random,10132,1.034994736444283,418.8863034527195,396654.94302782125,0.1160402556120266,2.8188445294639858e-05,0.09994515398811774,0.041053201675643684,-2.8188445294639858e-05,-8.30344571769048e-05,5.4846011882264944e-05
random,10133,3.104049519211935,747.6050353672905,510750.45404866495,0.11604699709611524,9.601969073837545e-05,0.0998165506159595,0.041088564443407256,-9.601969073837545e-05,-0.00027946907477888926,0.00018344938404051382
random,10134,1.1215890328817588,136.97680845630856,391992.590314538,0.11604751894170337,2.0044699623774905e-05,0.09996064513656533,0.0410569903896556,-2.0044699623774905e-05,-5.939956305845533e-05,3.935486343468042e-05
random,10135,8.403610742921014,934.4371311921014,21069.377904295907,0.11607487879717052,0.10546455453030747,0.0,0.010610324266863052,-0.10546455453030747,-0.30306717189146776,0.1976026173611603
random,10136,5.577270339553902,308.99614933104056,593021.8507979483,0.11608329353322261,7.104896871047444e-05,0.09986569478703727,0.04111297347423418,-7.104896871047444e-05,-0.00020535418167320733,0.00013430521296273288
