source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O,O-O,O=O,C#O
positive,C7H15O4_001,C7H15O4,False,True,-0.4544368474594331,0.6348053595567866,0.1333671254084479,0,6,2,0,0,2,0,0
positive,C7H15O_001,C7H15O,False,True,-0.30252488961692675,0.7389500958452415,0.06814705245920859,0,6,1,0,0,0,0,0
positive,C7H15_001,C7H15,False,True,-0.25980276031864247,0.7712036827719461,0.05234775477712029,0,6,0,0,0,0,0,0
positive,C7H16O2_001,C7H16O2,False,True,-0.35711980388903775,0.6996886672896476,0.09018689655426795,0,6,1,0,0,1,0,0
positive,C7H16_001,C7H16,False,True,-0.25980276031864247,0.7712036827719461,0.05234775477712029,0,6,0,0,0,0,0,0
positive,C8H14O_001,C8H14O,False,True,-0.321471627190287,0.7250812023265731,0.07558034531420262,0,6,0,1,1,0,0,0
positive,C8H15O_001,C8H15O,False,True,-0.33191206703959414,0.7175504164127566,0.07977776726860718,0,7,0,0,1,0,0,0
positive,C8H15_001,C8H15,False,True,-0.2926627805224424,0.7462737563162132,0.06437700673388437,0,6,0,1,0,0,0,0
positive,C8H16O3_001,C8H16O3,False,True,-0.4292291106099895,0.6510107586213886,0.12179349059801871,0,7,1,0,1,1,0,0
positive,C8H16O_001,C8H16O,False,True,-0.33191206703959414,0.7175504164127566,0.07977776726860718,0,7,0,0,1,0,0,0
positive,C8H16O_002,C8H16O,True,True,-0.3885474789683181,0.6780410284271261,0.10365757937626262,0,7,2,0,0,0,0,0
positive,C8H16_001,C8H16,False,True,-0.2926627805224424,0.7462737563162132,0.06437700673388437,0,6,0,1,0,0,0,0
positive,C8H17O2_001,C8H17O2,False,True,-0.4004202639421448,0.670038393878862,0.10887466151404102,0,7,1,0,0,1,0,0
positive,C8H17O2_002,C8H17O2,False,True,-0.4004202639421448,0.670038393878862,0.10887466151404102,0,7,1,0,0,1,0,0
positive,C8H17O4_001,C8H17O4,False,True,-0.49773730751254014,0.6079046059024488,0.153738798072514,0,7,2,0,0,2,0,0
positive,C8H17O_001,C8H17O,False,True,-0.3458253496700338,0.7076360651869922,0.08547667037934469,0,7,1,0,0,0,0,0
positive,C8H17_001,C8H17,False,True,-0.3031032203717495,0.7385228618317278,0.06837029378466973,0,7,0,0,0,0,0,0
positive,C8H18O2_001,C8H18O2,False,True,-0.4004202639421448,0.670038393878862,0.10887466151404102,0,7,1,0,0,1,0,0
positive,C8H18_001,C8H18,False,True,-0.3031032203717495,0.7385228618317278,0.06837029378466973,0,7,0,0,0,0,0,0
positive,C9H16O_001,C9H16O,False,True,-0.36477208724339405,0.6943548851814303,0.09341893621245666,0,7,0,1,1,0,0,0
positive,C9H17O_001,C9H17O,False,True,-0.3752125270927012,0.6871432267192669,0.09787936058763205,0,8,0,0,1,0,0,0
positive,C9H17_001,C9H17,False,True,-0.33596324057554944,0.7146493754329513,0.0814249789408048,0,7,0,1,0,0,0,0
positive,C9H18O3_001,C9H18O3,False,True,-0.47252957066309653,0.6234232788051741,0.14181002694584563,0,8,1,0,1,1,0,0
positive,C9H18O_001,C9H18O,False,True,-0.3752125270927012,0.6871432267192669,0.09787936058763205,0,8,0,0,1,0,0,0
positive,C9H18O_002,C9H18O,True,True,-0.43184793902142515,0.6493081036043319,0.12298480619759002,0,8,2,0,0,0,0,0
positive,C9H18_001,C9H18,False,True,-0.33596324057554944,0.7146493754329513,0.0814249789408048,0,7,0,1,0,0,0,0
positive,C9H19O2_001,C9H19O2,False,True,-0.44372072399525186,0.6416445917451371,0.12841859862550944,0,8,1,0,0,1,0,0
positive,C9H19O2_002,C9H19O2,False,True,-0.44372072399525186,0.6416445917451371,0.12841859862550944,0,8,1,0,0,1,0,0
positive,C9H19O4_001,C9H19O4,False,True,-0.5410377675656473,0.5821438088289383,0.17460379649998684,0,8,2,0,0,2,0,0
positive,C9H19O_001,C9H19O,False,True,-0.38912580972314087,0.677649009816491,0.10391016087228871,0,8,1,0,0,0,0,0
positive,C9H19_001,C9H19,False,True,-0.3464036804248566,0.7072269358047283,0.08571606711828869,0,8,0,0,0,0,0,0
positive,C9H20O2_001,C9H20O2,False,True,-0.44372072399525186,0.6416445917451371,0.12841859862550944,0,8,1,0,0,1,0,0
positive,C9H20_001,C9H20,False,True,-0.3464036804248566,0.7072269358047283,0.08571606711828869,0,8,0,0,0,0,0,0
positive,CH2O2_001,CH2O2,False,True,-0.028808846667844622,0.9716021717094119,0.0008064366516217272,0,0,0,0,1,0,0,0
positive,CH2O3_001,CH2O3,False,True,-0.12612589023823995,0.8815038670660967,0.014041333520289273,0,0,1,0,1,1,0,0
positive,CH2O_001,CH2O,False,True,-0.028808846667844622,0.9716021717094119,0.0008064366516217272,0,0,0,0,1,0,0,0
positive,CH2_001,CH2,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,CH3O2_001,CH3O2,False,True,-0.0973170435703953,0.9072683169441681,0.008599165042367261,0,0,1,0,0,1,0,0
positive,CH3O2_002,CH3O2,False,True,-0.08544425859656857,0.9181043180510472,0.006706902721884034,0,0,2,0,0,0,0,0
positive,CH3O_001,CH3O,False,True,-0.042722129298284284,0.9581776025617835,0.0017491129274801358,0,0,1,0,0,0,0,0
positive,CH3O_002,CH3O,False,True,-0.042722129298284284,0.9581776025617835,0.0017491129274801358,0,0,1,0,0,0,0,0
positive,CH3_001,CH3,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,CH4O2_001,CH4O2,False,True,-0.0973170435703953,0.9072683169441681,0.008599165042367261,0,0,1,0,0,1,0,0
positive,CH4O_001,CH4O,False,True,-0.042722129298284284,0.9581776025617835,0.0017491129274801358,0,0,1,0,0,0,0,0
positive,CH4_001,CH4,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,CHO2_001,CHO2,False,True,-0.028808846667844622,0.9716021717094119,0.0008064366516217272,0,0,0,0,1,0,0,0
positive,CHO3_001,CHO3,False,True,-0.12612589023823995,0.8815038670660967,0.014041333520289273,0,0,1,0,1,1,0,0
positive,CHO_001,CHO,False,True,-0.028808846667844622,0.9716021717094119,0.0008064366516217272,0,0,0,0,1,0,0,0
positive,CH_001,CH,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,CO2_001,CO2,False,True,-0.057617693335689245,0.9440107800704455,0.0031347927483200253,0,0,0,0,2,0,0,0
positive,CO_001,CO,False,True,-0.020948358008589137,0.9792695346925769,0.0004297521918622712,0,0,0,0,0,0,0,1
positive,H2O2_001,H2O2,False,True,-0.05459491427211102,0.946868633245544,0.0028229421331965074,0,0,0,0,0,1,0,0
positive,H2O_001,H2O,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,H2_001,H2,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,HO2_001,HO2,False,True,-0.05459491427211102,0.946868633245544,0.0028229421331965074,0,0,0,0,0,1,0,0
positive,HO_001,HO,False,False,0.0,1.0,0.0,0,0,0,0,0,0,0,0
positive,O2_001,O2,False,True,-0.03665695887025573,0.9640067726070781,0.001295512418158582,0,0,0,0,0,0,1,0
pseudo_negative,C10H10O2_001,C10H10O2,True,True,-0.45930097431883854,0.6317250832574194,0.3990765808165935,0,7,0,3,2,0,0,0
pseudo_negative,C10H10O2_002,C10H10O2,True,True,-0.4698856909439816,0.6250737157854681,0.3907171501658522,1,6,2,3,0,0,0,0
pseudo_negative,C10H10O2_003,C10H10O2,True,True,-0.46641284816284906,0.6272482722878908,0.39344039508814405,1,7,1,2,1,0,0,0
pseudo_negative,C10H10O2_004,C10H10O2,True,True,-0.4629400053817165,0.6294303938116268,0.3961826206538596,1,8,0,1,2,0,0,0
pseudo_negative,C10H10O_001,C10H10O,True,True,-0.4271635616456973,0.6523568429425516,0.42556945053397294,1,6,1,3,0,0,0,0
pseudo_negative,C10H10O_002,C10H10O,True,True,-0.4236907188645648,0.6546263141727379,0.4285356112073841,1,7,0,2,1,0,0,0
pseudo_negative,C10H10_001,C10H10,True,True,-0.384441432347413,0.6808308200884788,0.46353060558235065,1,6,0,3,0,0,0,0
pseudo_negative,C10H12O2_001,C10H12O2,True,True,-0.4732142569492782,0.6229965755312995,0.38812473312372614,0,7,1,3,1,0,0,0
pseudo_negative,C10H12O2_002,C10H12O2,True,True,-0.4697414141681457,0.6251639059118552,0.39082990925496697,0,8,0,2,2,0,0,0
pseudo_negative,C10H12O2_003,C10H12O2,True,True,-0.48032613079328873,0.6185816203914214,0.38264322108607657,1,7,2,2,0,0,0,0
pseudo_negative,C10H12O2_004,C10H12O2,True,True,-0.47685328801215615,0.6207335916724583,0.38531019183059023,1,8,1,1,1,0,0,0
pseudo_negative,C10H12O2_005,C10H12O2,True,True,-0.4733804452310236,0.6228930494035316,0.3879957509952305,1,9,0,0,2,0,0,0
pseudo_negative,C10H12O_001,C10H12O,True,True,-0.4304921276509939,0.6501890399709364,0.4227457876983279,0,7,0,3,1,0,0,0
pseudo_negative,C10H12O_002,C10H12O,True,True,-0.43760400149500445,0.6455813815075427,0.41677532014918744,1,7,1,2,0,0,0,0
pseudo_negative,C10H12O_003,C10H12O,True,True,-0.43413115871387187,0.647827281719866,0.41968018694055065,1,8,0,1,1,0,0,0
pseudo_negative,C10H12_001,C10H12,True,True,-0.39488187219672016,0.6737596242925282,0.4539520313268088,1,7,0,2,0,0,0,0
pseudo_negative,C10H14O2_001,C10H14O2,True,True,-0.4871275395797179,0.6143886690748522,0.3774734366875683,0,7,2,3,0,0,0,0
pseudo_negative,C10H14O2_002,C10H14O2,True,True,-0.48365469679858536,0.6165260535810505,0.38010437474422437,0,8,1,2,1,0,0,0
pseudo_negative,C10H14O2_003,C10H14O2,True,True,-0.4801818540174528,0.6186708737916444,0.38275365007811685,0,9,0,1,2,0,0,0
pseudo_negative,C10H14O2_004,C10H14O2,True,True,-0.4907665706425959,0.6121569527287622,0.37473613477416406,1,8,2,1,0,0,0,0
pseudo_negative,C10H14O2_005,C10H14O2,True,True,-0.4872937278614633,0.6142865733614055,0.37734799421209736,1,9,1,0,1,0,0,0
pseudo_negative,C10H14O_001,C10H14O,True,True,-0.4444054102814336,0.6412054168582346,0.41114438660834246,0,7,1,3,0,0,0,0
pseudo_negative,C10H14O_002,C10H14O,True,True,-0.4409325675003011,0.6434360936142803,0.41401000656560494,0,8,0,2,1,0,0,0
pseudo_negative,C10H14O_003,C10H14O,True,True,-0.44804444134431154,0.6388762908797905,0.40816291504831864,1,8,1,1,0,0,0,0
pseudo_negative,C10H14O_004,C10H14O,True,True,-0.444571598563179,0.6410988648858509,0.4110077545579265,1,9,0,0,1,0,0,0
pseudo_negative,C10H14_001,C10H14,True,True,-0.4016832809831493,0.6691926581709986,0.44781881374996696,0,7,0,3,0,0,0,0
pseudo_negative,C10H14_002,C10H14,True,True,-0.40532231204602726,0.6667618708386535,0.4445713924042612,1,8,0,1,0,0,0,0
pseudo_negative,C10H16O2_001,C10H16O2,True,True,-0.49756797942902503,0.6080075499397385,0.3696731807837236,0,8,2,2,0,0,0,0
pseudo_negative,C10H16O2_002,C10H16O2,True,True,-0.49409513664789245,0.6101227352976482,0.37224975212708405,0,9,1,1,1,0,0,0
pseudo_negative,C10H16O2_003,C10H16O2,True,True,-0.49062229386675993,0.6122452791317786,0.3748442818191495,0,10,0,0,2,0,0,0
pseudo_negative,C10H16O2_004,C10H16O2,True,True,-0.501207010491903,0.6057990124844663,0.3669924435271546,1,9,2,0,0,0,0,0
pseudo_negative,C10H16O_001,C10H16O,True,True,-0.45484585013074075,0.6345457755578606,0.4026483412783268,0,8,1,2,0,0,0,0
pseudo_negative,C10H16O_002,C10H16O,True,True,-0.45137300734960817,0.6367532842204034,0.4054547449654699,0,9,0,1,1,0,0,0
pseudo_negative,C10H16O_003,C10H16O,True,True,-0.4584848811936187,0.632240840179109,0.39972847999038563,1,9,1,0,0,0,0,0
pseudo_negative,C10H16_001,C10H16,True,True,-0.41212372083245646,0.6622423378101713,0.438564913988281,0,8,0,2,0,0,0,0
pseudo_negative,C10H16_002,C10H16,True,True,-0.4157627518953344,0.6598367969453156,0.4353845986030537,1,9,0,0,0,0,0,0
pseudo_negative,C10H18O2_001,C10H18O2,True,True,-0.5080084192783322,0.6016927059224224,0.3620341123602467,0,9,2,1,0,0,0,0
pseudo_negative,C10H18O2_002,C10H18O2,True,True,-0.5045355764971996,0.6037859226952311,0.3645574404449316,0,10,1,0,1,0,0,0
pseudo_negative,C10H18O_001,C10H18O,True,True,-0.46528628998004784,0.6279553021420423,0.3943278614883037,0,9,1,1,0,0,0,0
pseudo_negative,C10H18O_002,C10H18O,True,True,-0.4618134471989153,0.6301398833378584,0.39707627257304984,0,10,0,0,1,0,0,0
pseudo_negative,C10H18_001,C10H18,True,True,-0.42256416068176356,0.6553642043637223,0.4295022403612948,0,9,0,1,0,0,0,0
pseudo_negative,C10H20O2_001,C10H20O2,True,True,-0.5184488591276393,0.5954434486810716,0.3545529005772079,0,10,2,0,0,0,0,0
pseudo_negative,C10H20O_001,C10H20O,True,True,-0.475726729829355,0.621433278224302,0.3861793192846028,0,10,1,0,0,0,0,0
pseudo_negative,C10H20_001,C10H20,True,True,-0.4330046005310707,0.6485575080891456,0.4206268412988021,0,10,0,0,0,0,0,0
pseudo_negative,C10H6O2_001,C10H6O2,True,True,-0.44205912568310224,0.642711633567726,0.4130782439232949,1,6,0,3,2,0,0,0
pseudo_negative,C10H8O2_001,C10H8O2,True,True,-0.4559724083135419,0.6338313253324789,0.4017421489727267,1,6,1,3,1,0,0,0
pseudo_negative,C10H8O2_002,C10H8O2,True,True,-0.4524995655324094,0.6360363485083599,0.4045422366238478,1,7,0,2,2,0,0,0
pseudo_negative,C10H8O_001,C10H8O,True,True,-0.4132502790152576,0.6614967033646659,0.4375778885623208,1,6,0,3,1,0,0,0
pseudo_negative,C12H10O2_001,C12H10O2,True,True,-0.5286600457893164,0.5893942020354277,0.34738552539297857,1,8,0,3,2,0,0,0
pseudo_negative,C12H12O2_001,C12H12O2,True,True,-0.542573328419756,0.5812505775656357,0.3378522339203851,1,8,1,3,1,0,0,0
pseudo_negative,C12H12O2_002,C12H12O2,True,True,-0.5391004856386236,0.5832726786251787,0.340207017630591,1,9,0,2,2,0,0,0
pseudo_negative,C12H12O_001,C12H12O,True,True,-0.49985119912147175,0.6066209187227964,0.3679889390320896,1,8,0,3,1,0,0,0
pseudo_negative,C12H14O2_001,C12H14O2,True,True,-0.5459018944250527,0.5793190630227418,0.33561057678154754,0,9,0,3,2,0,0,0
pseudo_negative,C12H14O2_002,C12H14O2,True,True,-0.5564866110501957,0.5732194730685138,0.32858056430494464,1,8,2,3,0,0,0,0
pseudo_negative,C12H14O2_003,C12H14O2,True,True,-0.5530137682690632,0.5752136348785495,0.3308707257501932,1,9,1,2,1,0,0,0
pseudo_negative,C12H14O2_004,C12H14O2,True,True,-0.5495409254879307,0.5772147341383953,0.33317684930645836,1,10,0,1,2,0,0,0
pseudo_negative,C12H14O_001,C12H14O,True,True,-0.5137644817519114,0.5982392737379316,0.3578902286424879,1,8,1,3,0,0,0,0
pseudo_negative,C12H14O_002,C12H14O,True,True,-0.5102916389707789,0.6003204764342835,0.3603846744262852,1,9,0,2,1,0,0,0
pseudo_negative,C12H14_001,C12H14,True,True,-0.47104235245362713,0.6243511350489503,0.38981433983691266,1,8,0,3,0,0,0,0
pseudo_negative,C12H16O2_001,C12H16O2,True,True,-0.5598151770554924,0.5713146461466398,0.3264004249016603,0,9,1,3,1,0,0,0
pseudo_negative,C12H16O2_002,C12H16O2,True,True,-0.5563423342743599,0.5733021812922289,0.32867539107442767,0,10,0,2,2,0,0,0
pseudo_negative,C12H16O2_003,C12H16O2,True,True,-0.5669270508995028,0.5672659424577927,0.3217906494725278,1,9,2,2,0,0,0,0
pseudo_negative,C12H16O2_004,C12H16O2,True,True,-0.5634542081183703,0.5692393926487426,0.32403348614310934,1,10,1,1,1,0,0,0
pseudo_negative,C12H16O2_005,C12H16O2,True,True,-0.5599813653372379,0.5712197082362633,0.3262919550775218,1,11,0,0,2,0,0,0
pseudo_negative,C12H16O_001,C12H16O,True,True,-0.5170930477572081,0.5962513052060214,0.3555156189598841,0,9,0,3,1,0,0,0
pseudo_negative,C12H16O_002,C12H16O,True,True,-0.5242049216012186,0.592025884284031,0.3504946476622889,1,9,1,2,0,0,0,0
pseudo_negative,C12H16O_003,C12H16O,True,True,-0.520732078820086,0.5940854713435424,0.3529375472614789,1,10,0,1,1,0,0,0
pseudo_negative,C12H16_001,C12H16,True,True,-0.4814827923029343,0.6178665444706605,0.38175906677611465,1,9,0,2,0,0,0,0
pseudo_negative,C12H18O2_001,C12H18O2,True,True,-0.573728459685932,0.5634208258202047,0.3174430269679214,0,9,2,3,0,0,0,0
pseudo_negative,C12H18O2_002,C12H18O2,True,True,-0.5702556169047995,0.5653808993114539,0.3196555613062283,0,10,1,2,1,0,0,0
pseudo_negative,C12H18O2_003,C12H18O2,True,True,-0.566782774123667,0.5673477916633398,0.32188351670526844,0,11,0,1,2,0,0,0
pseudo_negative,C12H18O2_004,C12H18O2,True,True,-0.57736749074881,0.5613742459758794,0.3151410440449871,1,10,2,1,0,0,0,0
pseudo_negative,C12H18O2_005,C12H18O2,True,True,-0.5738946479676776,0.5633271996612627,0.3173375338782001,1,11,1,0,1,0,0,0
pseudo_negative,C12H18O_001,C12H18O,True,True,-0.5310063303876478,0.5880129365514731,0.34575921355188677,0,9,1,3,0,0,0,0
pseudo_negative,C12H18O_002,C12H18O,True,True,-0.5275334876065152,0.5900585630470296,0.34816910782512545,0,10,0,2,1,0,0,0
pseudo_negative,C12H18O_003,C12H18O,True,True,-0.5346453614505257,0.5858770278860508,0.3432518918045923,1,10,1,1,0,0,0,0
pseudo_negative,C12H18O_004,C12H18O,True,True,-0.5311725186693933,0.5879152238114845,0.34564431038930793,1,11,0,0,1,0,0,0
pseudo_negative,C12H18_001,C12H18,True,True,-0.48828420108936343,0.6136784401757689,0.37660122793656475,0,9,0,3,0,0,0,0
pseudo_negative,C12H18_002,C12H18,True,True,-0.4919232321522414,0.6114493036777838,0.3738702509680467,1,10,0,1,0,0,0,0
pseudo_negative,C12H20O2_001,C12H20O2,True,True,-0.5841688995352392,0.5575690652104645,0.3108832624796712,0,10,2,2,0,0,0,0
pseudo_negative,C12H20O2_002,C12H20O2,True,True,-0.5806960567541067,0.5595087811282576,0.3130500761596285,0,11,1,1,1,0,0,0
pseudo_negative,C12H20O2_003,C12H20O2,True,True,-0.5772232139729742,0.5614552450851307,0.31523199223360415,0,12,0,0,2,0,0,0
pseudo_negative,C12H20O2_004,C12H20O2,True,True,-0.5878079305981172,0.5555437414056195,0.30862884861495377,1,11,2,0,0,0,0,0
pseudo_negative,C12H20O_001,C12H20O,True,True,-0.5414467702369549,0.5819057591408398,0.338614312521277,0,10,1,2,0,0,0,0
pseudo_negative,C12H20O_002,C12H20O,True,True,-0.5379739274558224,0.5839301394985178,0.34097440781475846,0,11,0,1,1,0,0,0
pseudo_negative,C12H20O_003,C12H20O,True,True,-0.545085801299833,0.5797920342954352,0.33615880303243917,1,11,1,0,0,0,0,0
pseudo_negative,C12H20_001,C12H20,True,True,-0.4987246409386706,0.6073046975686518,0.3688189956889516,0,10,0,2,0,0,0,0
pseudo_negative,C12H20_002,C12H20,True,True,-0.5023636720015486,0.6050987131668527,0.36614445267618106,1,11,0,0,0,0,0,0
pseudo_negative,C12H22O2_001,C12H22O2,True,True,-0.5946093393845463,0.5517780817333123,0.30445905148129393,0,11,2,1,0,0,0,0
pseudo_negative,C12H22O2_002,C12H22O2,True,True,-0.5911364966034138,0.5536976515140057,0.30658108929212535,0,12,1,0,1,0,0,0
pseudo_negative,C12H22O_001,C12H22O,True,True,-0.5518872100862621,0.5758620116542887,0.3316170564665242,0,11,1,1,0,0,0,0
pseudo_negative,C12H22O_002,C12H22O,True,True,-0.5484143673051296,0.5778653665391883,0.33392838184547047,0,12,0,0,1,0,0,0
pseudo_negative,C12H22_001,C12H22,True,True,-0.5091650807879777,0.6009971534657711,0.3611975784739596,0,11,0,1,0,0,0,0
pseudo_negative,C12H24O2_001,C12H24O2,True,True,-0.6050497792338535,0.5460472441496916,0.29816759284347294,0,12,2,0,0,0,0,0
pseudo_negative,C12H24O_001,C12H24O,True,True,-0.5623276499355692,0.5698810353005329,0.3247643943952072,0,12,1,0,0,0,0,0
pseudo_negative,C12H24_001,C12H24,True,True,-0.5196055206372849,0.5947551203210125,0.3537336531480621,0,12,0,0,0,0,0,0
pseudo_negative,C17H24O2_001,C17H24O2,False,True,-0.7123023258510518,0.49051357434646814,0.24060356661814813,1,13,0,2,2,0,0,0
pseudo_negative,C17H26O2_001,C17H26O2,False,True,-0.7262156084814916,0.4837361776007618,0.23400068951979577,1,13,1,2,1,0,0,0
pseudo_negative,C17H26O2_002,C17H26O2,False,True,-0.722742765700359,0.48541903775612294,0.2356316422160803,1,14,0,1,2,0,0,0
pseudo_negative,C17H26O_001,C17H26O,False,True,-0.6834934791832072,0.5048502243294404,0.25487374900548626,1,13,0,2,1,0,0,0
pseudo_negative,C17H28O2_001,C17H28O2,False,True,-0.7295441744867881,0.4821287065753172,0.2324480897039883,0,14,0,2,2,0,0,0
pseudo_negative,C17H28O2_002,C17H28O2,False,True,-0.7401288911119313,0.4770524237409021,0.22757901499706923,1,13,2,2,0,0,0,0
pseudo_negative,C17H28O2_003,C17H28O2,False,True,-0.7366560483307987,0.4787120319180573,0.22916520950311509,1,14,1,1,1,0,0,0
pseudo_negative,C17H28O2_004,C17H28O2,False,True,-0.7331832055496661,0.4803774136730513,0.23076245956720987,1,15,0,0,2,0,0,0
pseudo_negative,C17H28O_001,C17H28O,False,True,-0.6974067618136469,0.49787473894761763,0.2478792556821584,1,13,1,2,0,0,0,0
pseudo_negative,C17H28O_002,C17H28O,False,True,-0.6939339190325144,0.49960678546249965,0.24960694008017215,1,14,0,1,1,0,0,0
pseudo_negative,C17H28_001,C17H28,False,True,-0.6546846325153626,0.5196059035574405,0.26999029501174415,1,13,0,2,0,0,0,0
pseudo_negative,C17H30O2_001,C17H30O2,False,True,-0.7434574571172279,0.4754671630465602,0.22606902313554428,0,14,1,2,1,0,0,0
pseudo_negative,C17H30O2_002,C17H30O2,False,True,-0.7399846143360953,0.47712125629185403,0.22764469320551706,0,15,0,1,2,0,0,0
pseudo_negative,C17H30O2_003,C17H30O2,False,True,-0.7505693309612383,0.47209769637887355,0.2228762349262391,1,14,2,1,0,0,0,0
pseudo_negative,C17H30O2_004,C17H30O2,False,True,-0.7470964881801059,0.47374006765367505,0.2244296517005086,1,15,1,0,1,0,0,0
pseudo_negative,C17H30O_001,C17H30O,False,True,-0.7007353278189435,0.49622028502372767,0.24623457126902953,0,14,0,2,1,0,0,0
pseudo_negative,C17H30O_002,C17H30O,False,True,-0.707847201662954,0.4927037483621755,0.24275698365013795,1,14,1,1,0,0,0,0
pseudo_negative,C17H30O_003,C17H30O,False,True,-0.7043743588818215,0.4944178056208825,0.24444896651496875,1,15,0,0,1,0,0,0
pseudo_negative,C17H30_001,C17H30,False,True,-0.6651250723646698,0.5142092103226821,0.2644111119806763,1,14,0,1,0,0,0,0
pseudo_negative,C17H32O2_001,C17H32O2,False,True,-0.7573707397476674,0.4688976616666743,0.21986501711647496,0,14,2,2,0,0,0,0
pseudo_negative,C17H32O2_002,C17H32O2,False,True,-0.753897896966535,0.47052890040443945,0.22139744611581091,0,15,1,1,1,0,0,0
pseudo_negative,C17H32O2_003,C17H32O2,False,True,-0.7504250541854024,0.4721658140261658,0.2229405559349918,0,16,0,0,2,0,0,0
pseudo_negative,C17H32O2_004,C17H32O2,False,True,-0.7610097708105454,0.46719442944762857,0.2182706349068952,1,15,2,0,0,0,0,0
pseudo_negative,C17H32O_001,C17H32O,False,True,-0.7146486104493832,0.4893640389976029,0.2394771626640474,0,14,1,2,0,0,0,0
pseudo_negative,C17H32O_002,C17H32O,False,True,-0.7111757676682507,0.49106647780790685,0.2411462856266635,0,15,0,1,1,0,0,0
pseudo_negative,C17H32O_003,C17H32O,False,True,-0.7182876415122612,0.48758646434495817,0.23774056021241716,1,15,1,0,0,0,0,0
pseudo_negative,C17H32_001,C17H32,False,True,-0.6719264811510989,0.5107237298067073,0.2608387281876746,0,14,0,2,0,0,0,0
pseudo_negative,C17H32_002,C17H32,False,True,-0.6755655122139769,0.5088685678326722,0.2589472193280749,1,15,0,0,0,0,0,0
pseudo_negative,C17H34O2_001,C17H34O2,False,True,-0.7678111795969746,0.46402763070438974,0.2153216420571295,0,15,2,1,0,0,0,0
pseudo_negative,C17H34O2_002,C17H34O2,False,True,-0.7643383368158421,0.4656419271884198,0.21682240435574565,0,16,1,0,1,0,0,0
pseudo_negative,C17H34O_001,C17H34O,False,True,-0.7250890502986903,0.48428144162811315,0.23452851470540356,0,15,1,1,0,0,0,0
pseudo_negative,C17H34O_002,C17H34O,False,True,-0.7216162075175578,0.4859661986916408,0.23616314627080331,0,16,0,0,1,0,0,0
pseudo_negative,C17H34_001,C17H34,False,True,-0.6823669210004061,0.505419287962209,0.2554486566442264,0,15,0,1,0,0,0,0
pseudo_negative,C17H36O2_001,C17H36O2,False,True,-0.7782516194462817,0.4592081805052707,0.21087215304296125,0,16,2,0,0,0,0,0
pseudo_negative,C17H36O_001,C17H36O,False,True,-0.7355294901479974,0.4792516327636252,0.22968212750660066,0,16,1,0,0,0,0,0
pseudo_negative,C17H36_001,C17H36,False,True,-0.6928073608497132,0.5001699387277453,0.25016996760691645,0,16,0,0,0,0,0,0
pseudo_negative,C18H26O2_001,C18H26O2,False,True,-0.7556027859041589,0.4697273843293961,0.2206438155889362,1,14,0,2,2,0,0,0
pseudo_negative,C18H28O2_001,C18H28O2,False,True,-0.7695160685345986,0.4632371891290599,0.21458869339219244,1,14,1,2,1,0,0,0
pseudo_negative,C18H28O2_002,C18H28O2,False,True,-0.7660432257534661,0.46484873576163405,0.21608434713918948,1,15,0,1,2,0,0,0
pseudo_negative,C18H28O_001,C18H28O,False,True,-0.7267939392363143,0.48345649897320603,0.23373018639942955,1,14,0,2,1,0,0,0
pseudo_negative,C18H30O2_001,C18H30O2,False,True,-0.7728446345398952,0.4616978369079243,0.2131648926054563,0,15,0,2,2,0,0,0
pseudo_negative,C18H30O2_002,C18H30O2,False,True,-0.7834293511650383,0.45683666856797994,0.20869974174829034,1,14,2,2,0,0,0,0
pseudo_negative,C18H30O2_003,C18H30O2,False,True,-0.7799565083839057,0.45842594855703106,0.21015435031041368,1,15,1,1,1,0,0,0
pseudo_negative,C18H30O2_004,C18H30O2,False,True,-0.7764836656027732,0.4600207574605879,0.21161909729461303,1,16,0,0,2,0,0,0
pseudo_negative,C18H30O_001,C18H30O,False,True,-0.740707221866754,0.47677660941623085,0.22731593528643715,1,14,1,2,0,0,0,0
pseudo_negative,C18H30O_002,C18H30O,False,True,-0.7372343790856215,0.4784352580684243,0.22890029616299976,1,15,0,1,1,0,0,0
pseudo_negative,C18H30_001,C18H30,False,True,-0.6979850925684696,0.49758688591918765,0.24759270903875466,1,14,0,2,0,0,0,0
pseudo_negative,C18H32O2_001,C18H32O2,False,True,-0.7867579171703349,0.45531858548449844,0.20731501428760452,0,15,1,2,1,0,0,0
pseudo_negative,C18H32O2_002,C18H32O2,False,True,-0.7832850743892024,0.45690258424454083,0.20875997148933972,0,16,0,1,2,0,0,0
pseudo_negative,C18H32O2_003,C18H32O2,False,True,-0.7938697910143454,0.45209190461943516,0.20438709022242846,1,15,2,1,0,0,0,0
pseudo_negative,C18H32O2_004,C18H32O2,False,True,-0.7903969482332129,0.4536646781436707,0.20581164019520032,1,16,1,0,1,0,0,0
